id,year,best,high,low
90752,2011,1,1,1
90753,2011,4,4,4
90804,2012,1,1,1
90755,2011,1,1,1
90757,2011,3,3,3
90758,2011,1,1,1
90759,2011,2,2,2
90760,2011,2,2,2
90761,2011,1,1,1
90762,2011,9,9,9
90764,2011,1,1,1
92721,2004,1,1,1
90765,2011,12,12,12
90766,2011,11,11,11
90769,2011,1,1,1
90770,2011,1,1,1
90780,2012,2,4,2
90781,2012,1,1,1
90789,2012,3,3,3
90782,2012,1,1,1
90783,2012,1,1,1
90784,2012,1,1,1
90785,2012,1,1,1
90786,2012,1,1,1
90787,2012,3,3,3
90788,2012,1,1,1
90790,2012,13,13,13
90791,2012,1,1,1
90792,2012,1,1,1
90793,2012,2,2,2
90794,2012,1,1,1
90795,2012,4,4,4
90796,2012,1,1,1
90798,2012,3,3,3
90799,2012,3,3,3
90800,2012,1,1,1
90801,2012,2,2,2
90802,2012,4,4,4
93746,2009,1,1,1
90803,2012,1,1,1
91176,1993,2,2,2
90805,2012,1,1,1
90806,2012,3,3,3
90807,2012,2,2,2
93196,2005,5,5,5
90808,2012,1,1,1
90809,2012,1,11,1
90810,2012,13,13,13
90812,2012,2,2,2
90813,2012,1,1,1
90814,2012,6,6,1
90815,2012,3,3,3
90816,2012,2,2,2
90817,2012,1,1,1
90818,2012,1,1,1
90819,2012,2,2,2
90856,2012,2,2,2
90820,2012,1,1,1
90821,2012,2,2,2
90822,2012,1,1,1
90823,2012,4,4,4
90825,2012,7,7,7
90827,2012,1,1,1
90834,2012,1,1,1
90828,2012,1,1,1
90829,2012,1,1,1
90830,2012,1,1,1
90831,2012,1,1,1
90832,2012,1,2,0
90836,2012,2,2,2
90837,2012,1,1,1
90838,2012,4,4,3
90840,2012,1,1,1
93780,2009,4,4,4
90841,2012,2,2,2
90842,2012,1,1,1
91346,1994,0,6,0
90843,2012,17,17,17
90844,2012,2,2,2
90845,2012,1,1,1
90846,2012,1,1,1
90847,2012,0,2,0
90848,2012,2,2,2
90999,1990,0,2,0
90849,2012,2,2,2
90850,2012,1,1,1
90851,2012,1,1,1
90852,2012,1,1,1
90853,2012,1,1,1
90854,2012,1,1,1
90855,2012,1,1,1
91001,1991,1,1,1
93197,2005,1,1,1
90857,2012,1,1,1
90858,2012,1,1,1
90859,2012,2,2,2
91391,1995,1,1,1
90860,2012,1,1,1
92179,2000,1,1,1
90861,2012,1,1,1
90862,2012,1,1,1
90863,2012,1,7,1
90864,2012,7,7,7
90865,2012,1,3,1
90872,2012,1,1,1
90962,1990,1,1,1
90866,2012,1,1,1
90867,2012,1,1,1
90868,2012,1,1,1
90870,2012,2,2,2
90871,2012,1,1,1
90873,2012,2,2,2
90875,2012,6,6,6
90876,2012,1,1,1
90877,2012,1,1,1
90878,2012,1,1,1
90879,2012,2,2,2
90963,1990,0,1,0
90880,2012,1,1,1
90881,2012,4,4,4
90882,2012,1,1,1
90883,2012,5,5,5
90884,2012,4,4,4
90885,2012,1,1,1
90886,2012,1,1,1
91027,1991,7,7,7
90887,2012,1,1,1
90982,1990,2,2,2
90891,2012,1,1,1
90892,2012,1,1,1
90890,2012,1,9,1
90914,2000,7,7,4
90894,2012,1,1,1
90895,2012,0,1,0
90896,2012,0,1,0
90897,2012,1,1,1
90898,2012,1,1,1
91028,1991,3,3,3
90904,2000,3,3,3
90906,2000,1,1,1
90909,2000,1,1,1
90910,2000,5,5,5
90964,1990,1,1,1
90911,2000,1,1,1
90912,2000,2,2,2
90913,2000,1,1,1
93020,2002,1,1,1
90915,2000,4,4,4
90951,1990,1,1,1
90952,1990,1,1,1
90953,1990,0,1,0
90954,1990,1,1,1
90955,1990,0,6,0
91194,1993,3,3,3
90956,1990,1,1,1
90958,1990,0,1,0
90959,1990,2,2,2
90960,1990,5,5,5
90988,1990,0,150,0
90965,1990,5,5,5
90966,1990,16,16,16
90967,1990,26,26,26
90968,1990,2,2,2
90969,1990,9,9,9
91053,1991,2,2,2
90970,1990,1,1,1
90971,1990,13,13,13
90972,1990,4,4,4
90974,1990,3,3,3
90975,1990,5,5,5
90976,1990,0,4,0
91056,1992,4,4,4
90983,1990,10,10,10
90977,1990,1,1,1
90978,1990,37,37,37
90979,1990,3,3,3
90989,1990,4,4,4
90980,1990,1,1,1
90981,1990,5,5,5
90984,1990,17,17,17
90985,1990,0,6,0
90986,1990,1,1,1
90987,1990,1,1,1
91020,1991,7,7,7
90990,1990,24,23,24
90998,1990,5,5,5
90991,1990,1,1,1
90992,1990,2,2,2
90993,1990,4,4,4
90995,1990,4,4,4
90996,1990,5,5,0
90997,1990,8,8,8
91002,1991,0,4,0
91003,1991,3,3,3
91004,1991,0,20,0
91005,1991,3,3,3
91006,1991,2,2,2
91007,1991,5,5,5
92180,2000,1,1,1
91008,1991,2,2,2
91009,1991,1,1,1
91010,1991,1,1,1
91011,1991,0,2,0
94064,1999,8,8,8
91012,1991,0,24,0
91013,1991,2,2,2
91014,1991,2,2,2
91015,1991,0,2,0
93988,2012,1,1,1
91052,1991,11,11,11
91021,1991,5,5,5
91022,1991,5,5,5
91023,1991,2,2,2
91024,1991,1,1,1
92885,2003,1,1,1
91029,1991,5,5,5
91030,1991,2,2,2
91031,1992,1,1,1
91032,1991,68,68,68
91033,1991,31,31,31
91034,1991,2,2,2
91035,1991,3,3,3
91050,1991,8,8,8
91036,1991,7,7,7
91037,1991,15,15,15
91038,1991,1,1,1
91039,1991,0,101,0
91040,1991,7,7,7
91042,1991,0,24,0
91075,1992,2,2,2
91043,1991,1,1,1
91044,1991,11,11,11
91045,1991,12,12,12
91046,1991,14,25,14
91047,1991,13,27,13
91048,1991,1,1,1
91049,1991,17,17,17
91051,1991,14,14,14
91057,1992,1,1,1
91058,1992,7,7,7
91059,1992,4,8,4
91060,1992,0,1,0
91061,1992,5,5,5
91401,1995,3,3,3
91062,1992,9,9,9
91063,1992,16,16,16
91064,1992,7,7,7
91065,1992,5,14,5
91066,1992,7,7,7
91067,1992,3,3,3
91068,1992,8,8,8
91137,1993,21,21,21
91069,1992,11,11,11
91158,1993,2,2,2
91070,1992,4,4,4
91071,1992,3,5,3
91072,1992,6,7,6
91073,1992,13,13,13
91074,1992,8,8,8
91076,1992,1,1,1
93707,2009,1,1,1
91077,1992,9,13,9
91078,1992,4,4,4
91079,1992,0,2,0
91080,1992,0,4,0
91081,1992,2,12,2
91145,1993,2,2,2
91159,1993,4,4,4
91082,1992,5,5,5
91083,1992,5,5,5
91084,1992,0,2,0
91085,1992,1,1,1
91086,1992,4,4,4
91087,1992,2,2,2
91148,1993,3,3,3
91088,1992,4,9,4
91089,1992,13,13,13
91093,1992,5,5,5
91114,1993,1,1,1
91095,1992,1,1,1
91096,1992,0,4,0
91097,1992,6,6,6
91099,1993,2,2,2
91100,1993,33,37,33
91101,1993,1,1,1
91160,1993,17,17,17
91102,1993,5,5,5
91103,1993,1,1,1
91104,1993,2,2,2
91106,1993,4,4,4
91107,1993,7,7,7
92886,2003,1,1,1
91108,1993,4,4,4
91109,1993,0,6,0
91110,1993,1,1,1
91111,1993,5,5,5
91112,1993,13,19,13
91113,1993,3,3,3
91115,1993,0,3,0
91116,1993,3,3,3
91118,1993,10,10,10
91119,1993,1,1,1
91120,1993,5,5,5
91121,1993,1,1,1
91122,1993,1,1,1
91192,1993,3,6,3
91123,1993,5,10,5
93198,2005,2,2,2
91124,1993,2,2,2
91125,1993,24,24,24
91126,1993,14,14,14
91127,1993,1,1,1
91128,1993,1,1,1
92887,2003,5,5,5
91129,1993,4,4,4
96209,2006,1,1,1
91130,1993,1,4,1
91131,1993,1,1,1
91132,1993,2,2,2
91133,1993,2,2,2
91134,1993,9,9,9
91135,1993,5,5,5
91136,1993,5,10,5
94227,2009,1,1,1
91138,1993,20,20,20
91139,1993,4,4,4
91140,1993,14,21,14
91141,1993,2,2,2
91142,1993,1,1,1
91143,1993,1,1,1
91144,1993,4,4,4
91149,1993,0,1,0
91152,1993,5,5,5
91153,1993,15,200,15
94207,2009,1,1,1
91154,1993,5,5,5
91156,1993,2,2,2
91161,1993,7,7,7
91162,1993,2,2,2
91193,1993,5,5,5
91163,1993,13,13,13
91164,1993,6,6,6
91165,1993,5,5,5
91166,1993,5,5,5
91167,1993,2,2,2
91169,1993,0,13,0
91170,1993,28,28,28
91171,1993,10,10,10
91435,1995,6,6,6
91172,1993,5,16,5
92772,2004,1,1,1
91173,1993,12,12,12
91174,1993,11,22,11
91177,1993,1,1,1
91178,1993,12,12,12
92932,2002,3,3,3
91179,1993,15,15,15
91227,1994,1,4,1
91180,1993,11,11,11
91181,1993,20,20,20
91182,1993,1,1,1
91183,1993,25,33,25
91184,1993,2,2,2
91185,1993,6,6,6
91195,1993,1,1,1
91186,1993,6,6,6
91187,1993,5,8,5
91188,1993,26,26,26
91189,1993,3,3,3
91190,1993,4,4,4
91191,1993,11,11,11
91197,1993,0,14,0
91198,1993,10,10,10
91199,1993,9,9,9
91200,1993,7,7,7
91202,1994,9,9,9
91216,1994,2,2,2
91228,1994,1,1,1
91203,1994,5,8,5
91204,1994,1,1,1
91205,1994,6,6,6
91206,1994,3,3,3
91207,1994,2,2,2
91208,1994,2,2,2
91209,1994,1,1,1
91217,1994,1,1,1
91210,1994,18,18,18
91211,1994,1,1,1
91212,1994,1,1,1
91213,1994,2,2,2
91214,1994,2,2,2
91215,1994,6,6,6
92219,2000,1,1,1
91218,1994,15,15,15
91219,1994,4,4,4
91220,1994,7,7,7
91221,1994,5,5,5
91222,1994,1,3,1
91223,1994,6,6,6
91224,1994,1,1,1
91225,1994,2,2,2
91226,1994,8,8,8
91229,1994,1,1,1
91230,1994,5,5,5
91231,1994,5,5,5
91232,1994,6,6,6
91233,1994,1,1,1
91235,1994,3,3,3
91240,1994,11,11,11
92934,2002,2,2,2
91236,1994,8,8,8
91237,1994,8,8,8
91238,1994,2,2,2
91239,1994,2,2,2
91285,1994,14,14,14
91241,1994,1,1,1
91242,1994,6,6,6
91243,1994,10,19,10
91244,1994,11,17,11
91245,1994,9,9,9
91246,1994,5,5,5
91247,1994,9,9,9
91248,1994,10,10,10
91249,1994,2,2,2
91250,1994,10,10,10
91251,1994,4,4,4
91253,1994,3,3,3
91254,1994,4,4,4
91255,1994,2,2,2
91256,1994,10,10,10
91257,1994,5,5,5
91258,1994,4,4,4
91259,1994,1,1,1
93823,2011,1,1,1
91260,1994,2,2,2
91261,1994,6,12,6
91262,1994,12,12,12
91263,1994,5,5,5
91264,1994,2,2,2
91265,1994,12,23,12
91266,1994,10,10,10
92945,2002,3,3,3
91267,1994,6,6,6
91268,1994,12,12,12
91269,1994,3,3,3
91532,1996,6,6,6
91270,1994,3,3,3
91272,1994,9,9,9
91273,1994,5,5,5
91274,1994,2,2,2
91282,1994,10,10,10
91275,1994,2,2,2
91276,1994,6,6,6
91286,1994,2,6,2
91277,1994,2,2,2
91278,1994,3,3,3
91279,1994,0,18,0
91280,1994,4,4,4
91281,1994,12,12,12
92961,2002,2,2,2
91283,1994,1,1,1
93254,2005,3,3,3
91284,1994,5,5,5
91381,1995,1,1,1
91382,1995,1,1,1
91383,1995,13,13,13
91384,1995,1,1,1
91385,1995,2,2,2
91386,1995,1,1,1
91387,1995,2,2,2
91388,1995,2,2,2
91389,1995,2,2,2
91390,1995,1,1,1
91400,1995,1,1,1
91393,1995,5,5,5
91394,1995,2,2,2
91395,1995,2,2,2
91396,1995,3,3,3
91397,1995,2,2,2
91398,1995,2,2,2
91399,1995,3,3,3
91402,1995,13,13,13
91403,1995,6,6,6
91404,1995,1,1,1
91405,1995,1,1,1
91406,1995,1,1,1
91408,1995,0,1,0
91409,1995,9,9,9
91410,1995,6,6,6
91412,1995,0,5,0
91413,1995,0,5,0
91414,1995,0,5,0
91415,1995,0,5,0
91416,1995,0,5,0
91417,1995,0,5,0
91418,1995,1,1,1
91419,1995,1,1,1
91420,1995,1,1,1
91421,1995,7,7,7
91422,1995,12,12,12
91423,1995,27,32,27
91424,1995,0,10,0
91425,1995,10,10,10
91426,1995,5,5,5
91427,1995,18,18,18
91428,1995,5,5,5
91429,1995,4,4,4
91430,1995,3,3,3
91431,1995,8,12,8
91432,1995,10,21,10
91433,1995,8,8,8
91434,1995,6,10,6
92964,2003,1,1,1
91437,1995,4,6,4
91438,1995,2,2,2
91439,1995,2,2,2
91442,1995,9,12,9
91443,1995,7,7,7
91457,1995,1,2,1
92773,2004,1,1,1
94653,1994,3,3,3
91444,1995,0,2,0
91445,1995,13,13,13
91446,1995,2,2,2
91447,1995,0,2,0
91448,1995,0,1,0
91449,1995,3,5,3
91458,1995,0,2,0
91450,1995,3,3,3
91506,1996,5,5,5
91451,1995,2,2,2
91452,1995,14,23,14
91453,1995,3,3,3
91454,1995,2,2,2
91455,1995,1,2,1
91456,1995,0,8,0
93021,2002,1,1,1
91459,1995,0,2,0
91461,1995,0,2,0
91462,1995,0,2,0
91463,1995,4,4,4
91464,1995,1,1,1
91465,1995,2,2,2
91466,1995,2,2,2
91467,1995,6,6,6
91477,1995,1,1,1
91478,1995,3,3,3
91468,1995,9,9,9
91469,1995,5,10,5
91470,1995,2,2,2
91471,1995,3,3,3
91472,1995,1,1,1
91473,1995,4,4,4
91474,1995,5,5,5
91475,1995,3,5,3
91476,1995,10,10,10
91479,1995,4,4,4
91480,1996,1,1,1
91481,1996,8,8,8
91482,1996,1,1,1
91483,1996,6,6,6
91531,1996,5,5,5
91484,1996,1,1,1
91485,1996,7,7,7
91486,1996,3,3,3
91487,1996,2,2,2
91488,1996,1,1,1
91489,1996,1,1,1
91490,1996,1,1,1
91505,1996,2,2,2
91492,1996,21,25,21
91493,1996,2,2,2
91494,1996,5,5,5
91495,1996,7,7,7
91496,1996,7,7,7
91512,1996,6,6,6
91497,1996,1,1,1
91498,1996,1,2,1
91499,1996,7,7,7
91500,1996,3,3,3
91501,1996,1,1,1
91502,1996,5,5,5
91503,1996,2,2,2
91504,1996,2,2,2
92991,2002,1,1,1
91507,1996,1,1,1
91508,1996,3,3,3
91509,1996,1,1,1
91510,1996,226,226,226
91511,1996,4,4,4
91519,1996,2,2,2
91513,1996,2,2,2
91514,1996,2,2,2
91515,1996,0,2,0
91516,1996,3,3,3
91517,1996,5,5,5
91518,1996,18,18,18
91520,1996,11,23,11
91521,1996,4,4,4
91522,1996,8,8,8
91523,1996,2,2,2
96211,2002,4,4,4
91524,1996,6,6,6
91525,1996,1,1,1
91526,1996,6,6,6
91527,1996,8,8,8
91528,1996,1,1,1
91529,1996,2,2,2
91530,1996,2,2,2
92992,2002,1,1,1
91533,1996,4,4,4
91534,1996,1,1,1
91535,1996,13,13,13
91536,1996,2,2,2
91537,1996,8,12,8
91538,1996,6,6,6
91539,1996,7,7,7
91560,1997,7,7,7
91582,1997,1,1,1
91564,1997,4,4,4
91565,1997,1,1,1
91566,1997,1,1,1
91567,1997,6,6,6
91568,1997,3,3,3
91569,1997,3,3,3
91583,1997,2,2,2
91570,1997,3,3,3
91571,1997,1,1,1
91572,1997,1,1,1
91573,1997,5,5,5
91574,1997,2,2,2
91585,1997,3,3,3
91575,1997,4,4,4
91576,1997,9,9,9
91577,1997,5,5,5
91578,1997,1,1,1
91580,1997,6,6,6
91581,1997,3,3,3
91586,1997,13,13,13
91587,1997,5,5,5
91588,1997,9,9,9
91589,1997,7,7,7
91590,1997,2,2,2
91598,1997,2,2,2
91591,1997,4,4,4
91592,1997,1,1,1
91593,1997,1,1,1
91594,1997,16,16,16
91595,1997,3,3,3
91596,1997,2,2,2
91597,1997,3,3,3
91599,1997,2,2,2
91600,1997,1,1,1
91601,1997,2,2,2
91602,1997,5,5,5
91603,1997,4,4,4
91604,1997,4,4,4
91605,1997,4,4,4
91606,1997,4,4,4
91613,1997,2,2,2
93022,2002,1,1,1
91607,1997,4,4,4
91608,1997,1,1,1
91609,1997,12,12,12
91619,1997,1,1,1
92040,2000,2,2,2
91610,1997,1,1,1
91612,1997,5,5,5
91615,1997,2,2,2
91616,1997,4,4,4
91617,1997,71,71,71
91618,1997,4,4,4
91640,1997,1,1,1
91620,1997,1,1,1
91621,1997,1,1,1
93024,2002,2,2,2
91622,1997,5,5,5
91623,1997,3,13,3
91624,1997,6,6,6
91625,1997,3,3,3
91626,1997,3,3,3
91627,1997,8,8,8
91628,1997,6,6,6
91629,1997,3,3,3
91630,1997,3,3,3
91631,1997,6,6,6
91641,1997,6,6,6
91632,1997,1,1,1
91633,1997,3,3,3
91634,1997,5,5,5
91661,1997,4,4,4
91636,1997,3,3,3
91637,1997,3,3,3
91638,1997,2,2,2
91639,1997,2,2,2
91642,1997,1,7,1
91643,1997,9,9,9
91645,1997,2,2,2
91648,1997,5,5,5
91649,1997,8,8,8
91650,1997,5,5,5
91656,1997,5,5,5
91651,1997,5,5,5
91698,1998,6,6,6
91652,1997,1,1,1
91653,1997,4,4,4
91654,1997,3,3,3
91655,1997,5,5,5
91657,1997,1,1,1
91658,1997,1,1,1
91659,1997,2,2,2
91662,1997,1,1,1
91663,1997,1,1,1
91674,1998,1,1,1
91677,1998,11,11,11
91679,1998,2,2,2
91680,1998,2,2,2
91681,1998,3,3,3
91682,1998,2,2,2
91683,1998,4,4,4
91684,1998,3,3,3
91685,1998,5,5,5
91686,1998,2,2,2
91687,1998,0,1,0
91689,1998,1,1,1
91690,1998,4,4,4
91691,1998,1,1,1
91692,1998,4,4,4
91693,1998,3,3,3
91694,1998,1,1,1
91695,1998,4,4,4
91703,1998,5,5,5
91696,1998,3,3,3
91697,1998,2,2,2
91789,1999,1,1,1
91699,1998,4,4,4
91700,1998,1,1,1
91701,1998,0,1,0
91702,1998,2,2,2
91704,1998,4,4,4
91705,1998,1,1,1
91706,1998,1,1,1
91722,1998,3,3,3
91707,1998,10,10,10
91708,1998,6,6,6
91709,1998,3,3,3
91710,1998,13,13,13
91711,1998,1,1,1
91712,1998,6,6,6
91713,1998,2,2,2
91714,1998,3,3,3
91715,1998,3,3,3
91737,1998,4,4,4
91716,1998,6,6,6
91717,1998,1,1,1
91718,1998,13,13,13
91719,1998,1,1,1
91763,1999,0,4,0
91723,1998,1,1,1
91724,1998,7,7,7
91725,1998,10,10,10
91726,1998,1,1,1
91727,1998,3,3,3
91728,1998,1,1,1
91729,1998,6,6,6
91751,1998,3,3,3
91730,1998,4,10,4
91731,1998,2,2,2
91732,1998,1,1,1
91733,1998,15,15,15
91736,1998,36,36,36
91738,1998,5,5,5
91739,1998,8,8,8
91744,1998,6,6,6
91745,1998,13,13,13
91752,1998,1,1,1
91746,1998,3,3,3
91747,1998,1,1,1
91748,1998,1,1,1
91749,1998,5,5,5
91750,1998,3,3,3
96212,2002,1,1,1
91756,1999,1,1,1
91757,1999,1,1,1
91758,1999,1,1,1
91759,1999,2,2,2
91760,1999,1,1,1
91761,1999,1,1,1
91764,1999,5,5,5
91765,1999,1,1,1
91766,1999,2,2,2
91767,1999,2,2,2
91768,1999,3,3,3
91769,1999,2,2,2
91770,1999,7,7,7
91771,1999,3,3,3
91772,1999,3,3,3
91774,1999,3,3,3
91775,1999,3,3,3
91782,1999,5,5,5
91776,1999,2,2,2
91777,1999,3,3,3
91778,1999,5,5,5
93046,2005,1,1,1
91779,1999,2,2,2
91780,1999,2,2,2
91781,1999,1,1,1
91783,1999,5,5,5
91784,1999,5,5,5
91785,1999,1,1,1
91786,1999,4,4,4
91787,1999,3,3,3
91788,1999,1,1,1
92330,2000,3,3,3
91790,1999,4,4,4
91792,1999,2,2,2
91793,1999,1,1,1
91794,1999,4,4,4
91795,1999,2,2,2
92750,2000,1,1,1
91796,1999,1,1,1
92722,2004,2,2,2
91797,1999,1,1,1
91798,1999,1,1,1
91799,1999,5,5,5
91800,1999,1,1,1
91801,1999,1,1,1
91802,1999,2,2,2
91803,1999,5,5,5
91804,1999,1,1,1
91809,1999,4,4,4
91805,1999,1,1,1
91806,1999,1,1,1
91807,1999,4,4,4
91808,1999,3,3,3
93026,2002,5,5,5
91810,1999,4,4,4
93317,2005,3,3,3
91811,1999,6,6,6
91812,1999,6,6,3
91813,1999,5,5,5
91814,1999,1,1,1
91815,1999,3,3,3
91816,1999,1,1,1
91817,1999,1,1,1
91818,1999,2,2,2
91819,1999,1,1,1
91820,1999,3,3,3
91821,1999,244,244,244
91822,1999,6,6,6
91823,1999,5,5,5
91855,1999,3,3,3
91824,1999,2,2,2
91825,1999,2,2,2
91826,1999,4,4,3
91827,1999,5,5,5
91828,1999,5,5,5
91829,1999,2,2,2
91830,1999,2,2,2
91831,1999,1,1,1
91832,1999,1,1,1
91834,1999,4,6,4
91835,1999,1,1,1
91836,1999,1,1,1
91837,1999,1,1,1
91838,1999,1,1,1
91840,1999,1,1,1
91841,1999,6,6,6
91842,1999,6,6,6
91843,1999,6,6,6
93028,2002,2,2,2
91845,1999,6,6,6
91846,1999,5,5,5
91847,1999,9,9,9
91848,1999,1,1,1
91973,2000,2,2,2
91849,1999,1,1,1
91863,1999,7,7,7
91856,1999,10,10,7
91850,1999,3,3,3
91851,1999,1,1,1
91852,1999,1,1,1
91853,1999,4,4,2
91854,1999,3,3,3
91857,1999,2,2,2
91858,1999,2,2,2
91859,1999,1,1,1
91861,1999,3,3,2
91862,1999,1,1,1
91872,1999,2,2,2
91865,1999,3,3,3
91866,1999,1,1,1
91873,1999,5,5,5
91867,1999,2,2,2
91868,1999,4,4,4
91869,1999,3,3,3
91870,1999,4,4,4
91871,1999,7,7,7
91874,1999,4,4,4
91875,1999,1,1,1
91876,1999,4,4,4
91877,1999,6,8,6
91878,1999,1,1,1
91907,1999,3,3,3
91879,1999,1,1,0
91880,1999,1,1,0
91881,1999,4,4,4
91882,1999,6,6,6
93029,2002,1,1,1
91883,1999,5,5,5
91885,1999,1,1,1
91886,1999,1,1,1
91887,1999,3,3,3
91888,1999,2,2,2
91889,1999,3,3,3
91896,1999,3,3,3
91890,1999,13,13,13
91891,1999,9,10,9
91892,1999,4,4,4
91893,1999,2,2,2
91894,1999,14,14,14
96213,2002,3,3,3
91895,1999,6,6,6
91897,1999,1,1,1
91898,1999,2,2,2
91899,1999,2,2,2
91900,1999,1,1,1
91925,1999,7,7,7
91901,1999,1,1,1
91902,1999,5,5,0
91903,1999,8,8,8
91904,1999,2,2,2
91905,1999,3,3,3
91906,1999,4,4,4
91908,1999,12,12,12
91910,1999,2,2,2
91912,1999,2,2,2
91974,2000,1,1,1
91915,1999,2,2,2
91916,1999,1,1,1
91917,1999,2,2,2
91932,1999,5,5,5
91918,1999,2,2,2
91919,1999,2,2,2
91920,1999,1,1,1
91921,1999,1,1,1
91922,1999,2,2,2
91923,1999,2,2,2
91924,1999,9,9,9
91963,2000,0,17,0
91926,1999,6,6,6
91928,1999,1,1,1
91929,1999,13,13,13
93297,2005,1,1,1
91931,1999,1,1,1
91935,1999,1,1,1
93287,2005,1,1,1
91936,1999,7,7,7
91937,1999,0,3,0
91938,1999,3,3,0
91956,2000,4,4,4
91958,2000,3,3,3
91959,2000,1,1,1
92995,2001,7,7,7
91960,2000,1,1,1
91968,2000,450,450,450
91969,2000,1,1,1
91970,2000,3,3,3
91971,2000,4,4,4
91972,2000,3,3,3
91975,2000,1,1,1
91976,2000,2,2,2
91977,2000,7,7,7
91978,2000,2,2,2
91979,2000,8,8,8
91980,2000,1,1,1
91981,2000,1,1,1
91982,2000,1,1,1
91983,2000,1,1,1
91984,2000,1,1,1
91985,2000,2,2,2
91986,2000,4,4,4
91987,2000,1,1,1
91990,2000,4,4,4
91991,2000,1,1,1
91992,2000,1,1,1
91994,2000,3,3,3
91995,2000,4,4,4
91996,2000,2,2,2
91998,2000,1,1,1
91999,2000,2,2,2
92000,2000,1,1,1
92001,2000,3,3,3
92002,2000,2,2,2
92003,2000,1,1,1
92004,2000,2,2,2
92005,2000,11,11,11
92006,2000,2,2,2
92007,2000,2,2,2
92008,2000,8,8,8
92009,2000,2,2,2
92010,2000,3,3,3
92017,2000,1,1,1
92011,2000,6,6,6
92012,2000,4,4,4
92013,2000,1,1,1
92014,2000,2,2,2
92015,2000,6,6,6
92016,2000,1,1,1
92018,2000,4,6,4
92019,2000,5,5,5
92020,2000,4,4,4
92021,2000,5,5,5
92022,2000,1,1,1
92023,2000,1,1,1
92996,2001,2,2,2
92024,2000,1,1,1
92025,2000,1,1,1
92026,2000,7,7,7
92027,2000,1,1,1
92028,2000,1,1,1
92029,2000,1,1,1
92030,2000,2,2,2
92031,2000,2,2,0
92032,2000,3,3,3
92033,2000,3,3,3
92034,2000,8,8,8
92035,2000,1,1,1
92036,2000,8,8,8
92041,2000,0,5,0
92042,2000,1,1,1
92043,2000,1,1,1
92044,2000,1,1,1
93000,2002,3,3,3
92045,2000,2,2,2
92046,2000,3,3,3
92047,2000,0,1,0
92048,2000,1,1,1
92050,2000,2,2,2
92051,2000,4,4,4
92052,2000,1,1,1
92053,2000,3,3,3
92054,2000,3,3,3
92055,2000,3,3,3
92056,2000,4,4,4
92057,2000,3,3,3
92058,2000,2,2,2
92086,2000,1,1,1
92059,2000,3,3,3
92060,2000,1,1,1
92061,2000,4,4,4
92062,2000,1,1,1
92063,2000,2,2,2
92064,2000,4,4,4
92065,2000,2,2,2
92066,2000,1,1,1
92067,2000,4,4,4
92069,2000,2,2,2
92070,2000,6,6,6
92071,2000,1,1,1
93001,2002,4,4,4
92072,2000,1,1,1
92073,2000,6,6,5
92074,2000,6,6,6
92075,2000,2,2,2
92076,2000,2,2,2
92084,2000,6,6,6
92079,2000,1,1,1
92080,2000,2,2,2
92081,2000,1,1,1
92082,2000,2,2,2
92083,2000,1,1,1
92085,2000,1,1,1
92087,2000,1,1,1
92089,2000,2,2,2
92090,2000,7,7,7
92091,2000,1,1,1
92092,2000,8,8,8
92402,2000,3,3,3
92104,2000,5,6,5
92093,2000,3,3,3
92094,2000,6,6,6
92095,2000,5,5,5
92096,2000,2,2,2
92190,2000,1,1,1
92097,2000,6,6,6
92099,2000,1,1,1
92100,2000,3,3,3
92101,2000,3,3,3
92102,2000,1,1,1
92103,2000,2,2,2
92105,2000,1,1,1
92106,2000,1,1,1
92107,2000,1,1,1
92191,2000,1,1,1
92108,2000,3,3,3
92109,2000,2,2,2
92110,2000,5,5,4
92111,2000,1,3,1
92112,2000,3,3,3
92209,2000,1,1,1
92113,2000,3,3,3
92114,2000,2,2,2
92115,2000,2,2,2
93002,2002,1,1,1
92116,2000,3,3,3
92117,2000,1,1,1
92118,2000,1,1,1
92119,2000,1,1,1
92120,2000,1,1,1
92121,2000,4,4,4
92122,2000,2,2,2
92123,2000,2,2,2
92124,2000,1,1,1
92125,2000,1,1,1
92126,2000,2,2,2
92128,2000,2,2,2
92129,2000,2,2,2
92130,2000,2,2,2
92131,2000,3,3,3
92132,2000,1,1,1
92133,2000,1,1,1
92146,2000,2,2,2
92147,2000,2,2,2
92134,2000,4,4,4
92158,2000,1,1,1
92135,2000,7,7,7
92136,2000,3,3,3
92137,2000,1,1,1
92138,2000,1,1,1
92159,2000,1,1,1
93004,2002,1,1,1
92139,2000,1,1,1
92140,2000,1,1,1
92141,2000,1,1,1
92143,2000,1,1,1
92144,2000,1,1,1
92145,2000,1,1,1
92148,2000,3,3,3
92149,2000,1,1,1
92150,2000,2,2,2
92151,2000,1,1,1
92160,2000,2,1,2
92152,2000,2,2,2
92154,2000,1,1,1
92155,2000,1,1,1
92156,2000,1,1,1
92157,2000,10,10,10
92163,2000,3,3,3
92164,2000,1,1,1
92165,2000,1,1,1
93568,2006,2,2,2
92166,2000,1,1,1
92167,2000,2,2,2
92168,2000,1,1,1
92169,2000,1,1,1
92170,2000,6,6,6
92171,2000,1,1,1
92798,2003,3,3,3
92172,2000,2,2,2
92173,2000,4,4,4
92174,2000,4,4,4
92175,2000,1,1,1
92176,2000,2,2,2
92177,2000,2,2,2
